vehicle_age,mileage,days_since_last_service,oil_pressure,engine_temperature,tire_pressure,brake_fluid_level,brake_temperature,driving_pattern,days_until_failure,failure_probability,component_at_risk
1,58335,30,54.5,97.0,26.7,86.3,86.6,mixed,28,43.1,tires
4,12200,36,41.8,86.1,24.2,90.5,71.5,city,7,86.1,tires
8,44791,57,45.6,98.1,32.5,92.8,80.7,highway,122,21.2,none
6,5802,115,43.5,85.8,31.3,91.5,71.6,highway,135,19.0,none
3,42374,26,44.0,93.4,26.6,97.5,86.3,highway,15,29.9,tires
1,92177,47,51.8,98.8,33.4,88.7,74.9,mixed,11,72.3,general_service
4,14621,171,43.7,99.6,30.3,94.6,87.2,mixed,43,22.8,none
8,95323,201,54.6,96.1,31.3,94.3,85.9,highway,9,57.7,general_service
1,26856,264,49.0,89.1,34.7,88.6,93.3,city,12,65.2,brakes
8,14915,23,43.3,94.8,33.7,95.0,74.2,highway,115,21.8,none
1,73084,351,42.7,87.0,32.2,57.0,86.7,highway,12,73.0,brakes
7,7575,25,46.8,85.5,30.5,93.9,95.6,mixed,13,72.7,brakes
10,19961,180,38.3,112.1,31.5,85.7,79.5,highway,5,75.0,engine
3,80435,254,45.1,86.5,32.7,96.8,71.6,city,9,54.2,general_service
4,76626,311,44.6,88.3,31.4,98.7,88.1,city,23,28.0,general_service
10,24617,30,38.7,89.9,34.4,63.6,113.0,mixed,5,82.9,brakes
2,25963,147,45.5,92.3,34.7,98.6,87.4,highway,82,17.5,none
4,11594,71,43.5,87.7,31.8,59.8,77.6,highway,13,58.5,brakes
2,59774,247,50.3,91.7,33.9,99.0,82.1,city,15,28.5,general_service
10,32737,299,38.4,91.9,34.1,62.9,72.5,mixed,14,73.7,brakes
9,20092,363,35.0,94.2,30.5,87.4,84.3,highway,29,51.9,oil_system
3,29550,284,46.5,95.1,34.0,68.0,84.2,highway,13,66.7,brakes
6,22795,256,26.2,99.9,32.1,99.2,86.6,highway,4,95.7,oil_system
7,33842,301,53.1,90.8,30.9,98.5,79.0,city,143,7.0,none
6,23145,287,21.0,89.1,31.6,92.2,83.7,mixed,5,89.6,oil_system
6,57388,176,39.3,97.2,34.0,92.2,80.0,mixed,29,40.9,general_service
2,7418,60,44.2,85.1,30.0,94.8,87.8,highway,109,15.4,none
9,11317,218,36.9,99.7,33.3,99.4,88.2,city,20,50.8,oil_system
3,83177,171,41.3,91.1,32.5,95.4,74.5,mixed,13,70.2,general_service
4,12712,38,41.0,97.2,27.1,86.0,80.7,highway,24,42.4,tires
1,18036,98,41.0,104.8,32.4,85.8,87.4,city,29,52.7,engine
3,8661,60,36.0,87.0,33.0,93.8,71.5,mixed,30,50.3,oil_system
5,40569,156,26.2,88.8,33.6,95.2,88.0,highway,6,98.1,oil_system
2,72233,89,36.6,91.6,31.7,91.4,89.4,mixed,28,25.5,oil_system
10,37251,28,46.7,99.6,34.8,98.8,79.9,mixed,158,13.3,none
8,9990,144,38.6,91.2,30.9,80.9,94.3,highway,29,36.6,brakes
4,37256,298,49.4,98.1,32.0,88.2,84.4,city,177,5.5,none
7,47846,25,36.7,99.7,30.5,92.7,78.8,highway,26,44.9,oil_system
2,48860,213,40.8,94.6,30.8,90.7,98.7,city,14,63.5,brakes
7,26381,38,43.4,113.2,33.5,88.9,74.7,mixed,5,76.5,engine
10,70432,143,53.3,99.4,31.0,88.1,71.2,city,30,33.5,general_service
9,20413,325,34.8,97.9,33.4,96.7,85.7,city,17,32.3,oil_system
7,44375,213,44.4,99.8,24.5,98.4,73.5,highway,1,98.2,tires
8,25274,1,52.0,93.9,34.2,57.3,82.4,mixed,9,63.2,brakes
4,91154,111,44.9,100.0,32.1,90.9,70.9,mixed,12,68.8,general_service
10,22817,332,49.1,101.2,34.4,93.3,70.1,city,12,58.1,engine
2,48694,92,45.5,87.4,21.7,93.6,70.1,highway,5,94.8,tires
3,18251,191,40.6,114.5,33.0,96.3,86.9,city,1,91.3,engine
3,29592,276,44.1,91.9,34.6,58.6,73.8,mixed,12,69.1,brakes
7,49558,141,49.7,94.6,32.5,89.4,88.4,highway,90,9.4,none
3,38866,61,49.3,96.7,32.8,72.5,93.9,mixed,29,25.4,brakes
5,34119,90,18.4,90.0,32.2,87.1,78.1,highway,7,80.5,oil_system
1,11570,336,47.2,90.3,34.0,89.4,82.6,highway,174,19.2,none
6,44818,238,26.2,97.1,33.0,90.8,81.2,city,5,77.2,oil_system
6,37869,333,47.5,90.8,33.9,95.5,81.4,highway,47,5.8,none
4,89819,170,51.4,88.5,34.2,87.5,88.6,mixed,13,73.5,general_service
2,44186,30,47.3,100.6,32.7,92.2,76.5,mixed,25,53.7,engine
10,28743,131,21.1,96.8,31.4,93.3,70.1,mixed,3,97.0,oil_system
9,18822,169,34.5,93.6,32.0,88.2,83.2,highway,27,53.7,oil_system
4,28561,194,50.1,106.2,32.9,86.0,82.9,mixed,4,98.1,engine
9,16852,129,49.6,90.6,34.1,89.2,79.9,mixed,65,8.0,none
5,38051,24,38.4,90.6,32.6,97.2,83.5,city,170,15.0,none
5,45263,91,47.1,92.7,32.4,65.9,108.0,city,7,85.8,brakes
5,77610,18,46.7,93.6,30.7,97.4,76.9,highway,21,30.4,general_service
10,35868,36,23.1,90.5,33.4,97.9,72.6,mixed,1,98.7,oil_system
5,49430,98,39.9,97.1,33.3,91.4,86.4,mixed,143,16.0,none
5,42303,332,46.5,114.9,33.6,96.5,78.2,mixed,3,76.1,engine
4,15522,300,54.0,99.2,31.7,66.1,102.3,city,2,91.1,brakes
8,94369,150,52.7,92.8,33.0,99.6,80.9,city,11,51.5,general_service
8,25363,236,45.2,88.9,31.3,89.1,86.1,mixed,117,9.9,none
5,90375,6,40.0,94.2,32.4,90.8,78.1,city,10,62.8,general_service
8,45968,352,49.7,90.1,34.8,59.5,104.5,mixed,2,83.9,brakes
8,39708,4,48.5,90.6,32.2,90.5,75.7,highway,137,15.7,none
2,51878,340,42.2,89.8,32.9,75.7,95.1,mixed,13,74.0,brakes
6,6329,62,41.4,98.7,35.0,98.3,83.3,highway,91,6.8,none
2,45062,184,51.5,87.7,34.5,85.6,86.8,mixed,141,7.9,none
8,38072,212,43.4,87.1,32.6,89.7,75.5,mixed,139,8.3,none
7,8572,152,45.3,87.9,30.9,61.1,103.4,highway,5,85.6,brakes
10,43425,63,25.2,93.5,32.1,96.0,87.5,city,5,86.0,oil_system
1,76037,349,32.6,97.2,30.9,86.7,81.7,highway,8,76.3,oil_system
6,72884,172,39.5,89.2,34.6,89.1,72.1,highway,26,37.3,general_service
8,43272,175,51.4,95.4,34.2,97.0,72.0,city,67,1.4,none
5,45556,88,47.3,86.5,32.4,98.0,83.7,mixed,170,1.5,none
5,95504,219,54.5,87.7,34.8,98.4,82.0,mixed,9,76.7,general_service
5,45051,12,50.3,112.1,33.7,85.1,82.0,highway,2,85.6,engine
3,15039,10,49.4,102.5,34.7,91.5,71.9,city,14,60.4,engine
7,50924,44,29.6,93.8,32.6,92.8,77.8,mixed,10,58.9,oil_system
5,66963,173,42.5,94.9,31.3,76.2,96.4,city,14,78.0,brakes
4,37486,150,52.4,91.5,32.1,52.0,105.7,mixed,7,95.0,brakes
1,69423,55,49.4,89.6,32.6,91.9,74.2,highway,27,32.1,general_service
7,67319,242,38.5,90.9,26.7,96.7,71.0,city,28,46.7,tires
8,33667,192,43.0,89.6,31.2,57.4,86.4,highway,14,77.8,brakes
10,27372,241,40.6,98.2,33.8,61.6,108.6,city,6,85.5,brakes
5,22049,105,32.1,92.5,31.1,95.1,79.3,city,10,56.7,oil_system
10,72999,266,46.4,88.0,30.7,56.7,74.3,highway,12,53.3,brakes
3,51217,349,49.5,99.7,32.3,89.8,74.2,city,20,30.5,general_service
5,98718,202,43.7,90.0,33.7,86.8,72.2,city,8,50.3,general_service
5,69625,104,46.1,89.3,29.0,99.8,74.9,mixed,16,28.4,tires
9,73845,302,37.0,95.3,34.0,90.0,84.3,highway,15,36.9,oil_system
3,9846,182,42.4,92.4,34.6,78.1,95.9,city,27,34.3,brakes
2,20415,292,47.5,93.0,23.4,99.3,85.1,city,3,88.6,tires
10,69868,295,46.6,101.5,34.9,98.3,76.3,mixed,13,53.9,engine
3,23916,124,46.8,94.1,31.3,92.2,77.4,mixed,134,22.8,none
6,45689,27,51.6,85.0,33.7,96.3,86.3,highway,173,7.0,none
1,17687,191,53.7,104.0,33.6,91.3,85.3,mixed,14,64.5,engine
10,49932,61,46.1,93.6,31.9,65.7,101.3,city,7,90.1,brakes
2,22455,315,41.9,103.8,33.2,93.5,87.0,mixed,11,70.4,engine
7,11202,104,40.8,85.6,34.5,89.6,82.5,city,154,22.9,none
4,48361,139,40.7,90.8,30.1,65.4,88.9,mixed,13,72.1,brakes
1,36892,332,39.7,90.3,32.4,95.5,82.7,highway,134,2.5,none
10,68334,274,52.7,86.4,31.0,90.9,74.9,city,20,34.9,general_service
5,42068,213,34.2,95.9,34.2,96.1,76.5,mixed,27,50.4,oil_system
2,52450,260,34.1,97.7,31.2,88.8,88.4,highway,18,49.9,oil_system
9,46933,0,40.6,91.4,32.4,88.0,87.5,mixed,111,10.5,none
1,21371,206,45.6,91.3,31.4,53.6,104.5,mixed,3,94.2,brakes
9,21077,129,25.3,91.4,30.9,86.7,78.0,mixed,4,82.0,oil_system
3,45750,255,53.5,106.8,32.0,89.6,76.3,city,3,83.4,engine
4,14002,153,47.5,100.1,30.9,95.6,81.8,mixed,28,35.2,engine
4,7118,90,20.2,95.8,30.3,98.6,87.4,highway,5,90.4,oil_system
4,37198,320,52.6,90.7,31.4,97.2,75.6,mixed,59,6.3,none
9,59752,36,48.7,96.2,31.8,75.3,95.4,mixed,9,55.9,brakes
7,8237,106,42.0,97.7,30.9,88.5,82.0,city,85,9.0,none
2,56069,301,48.5,86.8,30.3,87.5,73.3,mixed,22,41.3,general_service
10,11854,51,46.3,93.7,30.7,88.7,72.4,mixed,65,10.4,none
1,21727,203,44.0,91.9,32.0,81.8,96.1,city,18,25.1,brakes
10,13801,186,24.7,91.5,34.2,88.3,74.9,highway,4,79.0,oil_system
7,61636,14,54.5,99.5,31.9,93.6,79.6,city,21,30.6,general_service
1,36930,214,41.6,94.3,32.4,62.2,109.1,city,6,89.0,brakes
9,41197,92,38.3,86.0,30.7,99.0,81.9,highway,136,4.6,none
2,24854,71,40.4,96.5,32.7,60.6,110.4,city,7,80.5,brakes
7,78847,52,34.5,90.9,33.5,85.3,87.6,city,24,39.6,oil_system
1,92876,150,48.1,98.7,31.6,86.3,87.4,mixed,14,76.0,general_service
2,41532,325,50.3,91.8,24.4,86.7,73.5,mixed,6,94.0,tires
7,28167,163,54.0,85.4,33.0,66.9,78.4,highway,13,67.8,brakes
4,28006,134,46.6,86.9,35.0,77.7,95.4,city,19,36.3,brakes
3,67525,139,40.8,94.0,31.9,99.5,78.2,mixed,18,53.7,general_service
1,7961,11,48.4,95.1,26.9,90.8,77.5,highway,29,53.3,tires
2,91152,216,38.2,88.2,31.9,91.0,88.0,highway,11,69.9,general_service
9,38870,351,52.5,85.5,22.9,90.9,76.0,highway,5,96.2,tires
5,5386,78,49.0,94.1,30.8,77.0,95.8,city,16,43.3,brakes
1,58645,354,45.2,103.5,34.0,90.5,73.8,highway,13,65.3,engine
9,50306,46,44.6,104.6,32.2,88.0,74.4,highway,9,50.6,engine
10,15936,287,48.2,92.3,31.8,83.8,98.0,highway,22,52.3,brakes
2,31568,14,52.6,96.9,30.5,93.6,96.2,city,8,62.6,brakes
5,28287,254,39.3,95.1,30.0,67.5,114.6,highway,3,77.3,brakes
3,63796,244,36.5,93.2,32.5,87.5,87.3,mixed,29,44.2,oil_system
2,9947,207,51.5,102.1,30.3,98.4,89.4,highway,11,50.3,engine
9,45161,162,44.5,89.5,28.0,88.4,87.6,mixed,29,34.7,tires
3,19250,183,40.4,87.8,33.4,94.8,84.6,mixed,113,3.3,none
2,47139,45,40.8,85.7,33.8,68.6,106.5,mixed,7,96.4,brakes
2,42022,116,38.9,92.9,31.6,62.0,109.9,mixed,6,95.4,brakes
5,36540,225,32.2,100.0,31.6,93.6,73.5,highway,13,74.0,oil_system
8,25614,258,45.3,98.7,31.9,50.6,114.3,highway,5,83.2,brakes
4,32175,116,48.0,98.3,31.2,90.7,85.6,highway,34,12.7,none
1,26255,66,54.3,89.6,32.5,99.6,93.3,city,13,56.0,brakes
3,37613,69,38.6,89.5,33.4,59.6,89.3,mixed,11,69.4,brakes
1,46808,67,38.6,107.9,34.7,93.3,81.2,mixed,4,92.8,engine
2,34791,212,20.8,94.2,32.0,93.3,78.0,mixed,3,81.6,oil_system
6,49422,185,38.1,107.0,31.7,92.3,85.4,mixed,4,89.8,engine
1,12441,208,41.3,94.4,33.1,88.6,88.4,city,116,16.4,none
5,14263,88,39.1,92.7,22.5,95.4,84.9,mixed,2,83.2,tires
10,11051,2,51.6,85.3,34.8,52.3,102.7,city,5,87.5,brakes
10,89443,199,46.3,96.4,31.3,96.4,86.9,highway,11,70.0,general_service
1,24396,233,49.5,85.3,34.7,89.4,99.4,mixed,11,62.4,brakes
3,41029,126,48.3,87.8,33.4,89.5,83.1,mixed,111,16.9,none
6,8452,335,38.4,90.4,35.0,97.1,92.3,mixed,11,55.4,brakes
6,70731,31,41.7,86.1,32.1,90.2,79.0,city,29,39.3,general_service
7,35464,81,39.6,110.2,33.2,91.9,77.8,mixed,4,95.5,engine
9,41296,55,50.2,100.6,32.7,85.1,70.7,mixed,28,32.2,engine
10,23312,247,50.4,92.9,24.3,86.2,89.2,mixed,3,77.7,tires
9,86848,87,49.2,94.0,32.7,93.6,80.0,mixed,9,50.8,general_service
3,8228,175,52.6,95.4,33.0,88.1,78.8,mixed,131,21.7,none
3,16258,273,26.4,88.7,30.0,87.3,84.5,city,7,86.1,oil_system
8,33123,44,40.6,97.7,32.3,85.7,74.9,highway,169,19.4,none
8,39549,205,42.1,113.9,34.0,92.3,85.8,mixed,2,83.5,engine
6,28081,264,54.7,87.0,32.9,83.3,98.6,mixed,11,65.5,brakes
7,30803,177,34.5,91.2,33.1,99.0,80.3,city,25,44.6,oil_system
9,29899,314,50.7,92.4,31.8,98.3,75.9,city,109,2.1,none
8,35373,165,48.8,95.8,30.3,88.4,85.4,city,68,18.7,none
9,26931,267,24.1,85.8,33.2,96.6,77.7,mixed,2,83.7,oil_system
2,63591,82,51.8,91.3,26.0,97.6,89.3,city,29,37.6,tires
5,17464,26,36.4,89.3,33.6,94.5,78.8,city,22,29.4,oil_system
2,18009,11,40.1,93.7,31.9,88.5,89.1,highway,39,4.1,none
1,54890,328,41.9,87.4,31.6,80.8,97.4,mixed,14,64.2,brakes
3,41809,271,24.6,92.5,31.9,86.7,75.0,highway,4,82.5,oil_system
10,31072,151,43.2,85.2,33.0,93.1,77.3,city,74,22.8,none
10,24079,11,54.0,103.0,31.4,92.3,80.6,mixed,30,39.4,engine
2,15000,342,29.7,87.2,34.6,99.3,75.9,mixed,11,50.0,oil_system
3,60902,103,53.3,87.4,33.8,94.7,93.9,highway,11,71.0,brakes
2,48270,176,54.3,86.5,34.0,58.2,103.5,city,2,92.1,brakes
10,45763,251,47.8,94.4,30.4,95.6,84.3,mixed,63,11.2,none
3,49624,12,47.7,85.6,30.8,82.3,91.0,city,9,51.5,brakes
2,47265,53,48.8,98.0,32.0,61.1,106.0,highway,4,98.3,brakes
1,41570,176,42.7,100.7,34.3,90.5,81.4,highway,16,47.5,engine
3,6144,148,38.8,108.7,33.7,90.9,70.4,city,1,94.5,engine
8,16809,135,32.0,92.1,34.0,92.5,82.1,highway,11,75.7,oil_system
4,9047,47,39.2,89.7,33.1,83.2,91.1,highway,20,28.0,brakes
2,33117,51,40.5,108.2,34.3,86.2,80.9,mixed,6,89.7,engine
6,45244,179,43.1,99.8,24.3,88.1,78.3,city,2,87.7,tires
9,13261,128,19.7,96.5,30.4,92.9,74.0,mixed,7,80.9,oil_system
1,36225,86,40.7,98.2,34.5,89.8,71.8,city,37,4.8,none
4,46967,16,47.6,89.8,34.1,94.9,84.7,mixed,154,10.2,none
2,46777,361,49.7,93.5,31.6,74.1,98.7,city,28,26.3,brakes
4,9507,162,48.0,102.9,34.0,98.2,72.0,city,12,64.2,engine
6,27080,86,43.7,94.8,30.8,68.9,86.4,highway,8,68.4,brakes
6,26901,245,35.1,89.6,33.9,99.5,75.1,city,15,54.0,oil_system
10,36307,76,47.6,95.2,32.1,80.0,96.7,highway,8,63.9,brakes
5,64649,42,49.1,87.0,30.4,64.3,70.5,city,9,62.8,brakes
1,22234,280,50.5,90.8,21.9,87.4,77.9,highway,2,84.9,tires
3,46189,40,43.9,96.8,31.6,56.1,114.1,city,3,90.3,brakes
9,27070,93,36.1,93.4,32.1,91.5,72.2,highway,20,43.2,oil_system
10,36781,337,53.1,86.3,31.3,93.9,73.0,highway,136,22.5,none
2,55358,179,51.6,103.9,32.6,87.9,71.4,mixed,10,77.2,engine
9,76179,234,34.5,91.4,31.3,91.7,80.3,highway,20,40.6,oil_system
2,41776,151,42.5,96.5,26.8,96.3,72.4,mixed,24,33.5,tires
1,97507,246,43.5,94.8,33.1,92.7,79.8,city,13,55.1,general_service
6,10387,309,49.1,110.3,31.5,86.4,77.9,city,1,83.9,engine
10,7057,237,41.8,93.7,34.2,62.9,85.9,mixed,13,67.1,brakes
2,79382,186,31.0,85.9,30.1,96.3,88.8,city,9,66.1,oil_system
7,40917,151,44.5,107.2,30.8,88.9,89.5,city,2,78.2,engine
7,73460,234,40.4,99.1,30.1,95.6,99.7,city,10,63.3,brakes
2,59371,79,39.8,97.6,31.8,88.9,89.9,city,29,39.7,general_service
4,76038,222,34.6,96.8,31.7,98.4,81.4,highway,20,47.1,oil_system
2,20270,60,52.8,90.8,32.6,98.5,80.0,highway,32,6.5,none
2,13808,7,54.7,97.8,32.7,59.0,102.6,highway,2,77.2,brakes
3,27150,203,42.1,86.5,28.2,97.0,77.6,city,23,38.8,tires
2,38864,257,50.3,88.8,20.6,93.0,86.0,city,4,81.6,tires
6,47731,94,54.6,112.0,30.4,87.5,70.4,city,4,94.3,engine
10,42714,247,36.4,88.1,30.6,87.9,74.2,highway,21,30.6,oil_system
1,31256,46,44.3,94.1,23.6,88.9,71.8,city,4,97.2,tires
1,29600,191,43.2,93.5,30.3,61.2,103.9,city,2,81.1,brakes
2,12860,34,53.9,89.6,31.5,99.7,80.3,city,179,21.7,none
10,55975,110,39.0,102.6,32.9,86.3,83.3,mixed,9,77.8,engine
8,27606,215,54.7,92.3,31.2,78.8,96.7,city,13,72.2,brakes
8,14342,49,52.2,92.1,30.9,72.3,98.1,highway,23,39.5,brakes
4,41629,90,40.3,110.2,32.7,86.8,88.3,mixed,5,86.1,engine
1,33540,300,49.9,90.0,34.5,86.1,86.9,mixed,65,21.1,none
6,36828,290,49.5,108.4,33.3,94.3,73.1,mixed,1,96.2,engine
3,19646,106,54.6,99.5,31.1,85.4,87.8,mixed,70,7.5,none
10,31546,241,31.8,91.3,33.2,93.3,84.6,mixed,8,62.2,oil_system
7,42948,124,52.8,97.1,34.9,95.4,86.6,highway,39,7.9,none
2,55542,200,53.7,96.3,30.2,89.6,70.3,mixed,21,50.5,general_service
8,44068,119,39.6,86.7,30.4,57.3,90.0,city,13,66.1,brakes
8,68676,293,41.3,89.0,31.0,93.7,92.3,mixed,9,75.7,brakes
8,97501,210,43.5,90.4,34.4,86.8,82.0,city,9,62.0,general_service
5,17332,210,47.7,87.8,31.4,75.7,98.9,city,16,46.9,brakes
7,70978,333,44.6,89.2,27.0,96.2,89.6,city,18,50.6,tires
7,78124,111,47.4,94.0,26.3,98.0,70.2,highway,25,40.6,tires
1,27736,361,50.8,89.4,26.4,91.3,70.1,mixed,25,49.5,tires
4,16377,297,51.0,99.4,33.1,82.2,94.8,mixed,29,25.3,brakes
8,24947,107,39.7,86.1,32.0,56.0,80.5,mixed,13,74.1,brakes
10,27743,140,35.9,95.1,30.9,97.4,88.5,highway,30,45.9,oil_system
5,79570,132,34.2,92.1,32.4,94.7,86.9,city,25,36.8,oil_system
4,64740,48,42.7,96.6,30.8,94.1,84.2,mixed,22,31.8,general_service
6,9069,208,50.0,95.5,21.2,91.0,81.1,city,1,98.5,tires
10,9261,224,38.6,89.7,34.2,51.2,102.2,city,6,85.7,brakes
1,31977,253,45.6,87.1,22.0,95.7,73.2,highway,4,89.4,tires
2,34292,85,54.4,95.9,27.3,87.3,70.9,mixed,22,39.8,tires
9,12351,137,51.3,92.0,34.3,95.4,79.6,mixed,137,15.6,none
9,24475,195,53.3,85.7,31.8,85.9,71.8,highway,68,7.9,none
2,25043,47,39.2,92.2,34.8,81.0,91.0,city,24,44.4,brakes
1,86668,62,51.7,94.7,33.9,93.8,79.4,highway,12,71.5,general_service
6,25845,172,38.1,88.2,31.1,92.9,85.5,mixed,34,22.3,none
4,11105,127,36.8,88.9,32.6,90.0,74.8,city,23,38.2,oil_system
6,80367,131,41.4,94.9,33.8,95.6,80.1,highway,11,75.1,general_service
7,14153,44,44.2,96.8,30.8,95.0,75.5,city,68,9.5,none
9,23905,142,20.5,91.6,34.4,86.8,75.7,mixed,5,82.5,oil_system
7,30806,128,38.2,85.0,33.6,61.1,104.7,highway,5,78.8,brakes
1,44192,59,53.5,99.5,27.8,97.6,80.1,mixed,17,53.5,tires
6,12452,43,38.9,94.3,34.1,85.0,83.4,highway,106,21.0,none
7,43862,7,35.1,98.1,34.4,99.9,72.0,city,15,35.9,oil_system
6,14323,201,36.5,99.5,31.0,93.6,81.7,city,16,28.9,oil_system
8,52107,26,52.3,101.0,33.7,90.5,88.1,highway,9,68.7,engine
6,60043,17,43.5,89.8,30.1,87.6,72.8,highway,15,27.0,general_service
2,34136,99,22.2,88.8,34.0,89.5,78.9,highway,2,80.7,oil_system
7,68572,33,52.5,92.6,31.3,85.1,89.0,highway,17,29.4,general_service
4,13029,246,47.4,100.2,32.0,97.3,88.7,mixed,21,38.3,engine
6,41462,121,39.4,94.1,34.9,65.0,112.7,highway,6,91.5,brakes
8,21147,305,54.6,88.1,30.6,93.6,70.3,highway,34,9.7,none
8,24845,288,19.4,86.0,32.2,94.4,87.3,mixed,4,91.3,oil_system
1,36190,289,51.6,85.7,31.3,79.0,94.9,highway,23,51.4,brakes
7,22738,28,40.0,103.9,33.6,86.4,72.4,highway,22,30.2,engine
7,46914,283,43.1,92.1,34.8,81.3,98.4,highway,18,50.2,brakes
8,9420,239,46.3,111.2,33.8,90.4,82.0,city,6,85.9,engine
3,64227,48,42.7,97.6,27.2,95.4,82.3,mixed,26,28.7,tires
5,43640,309,46.6,85.5,32.0,98.6,84.9,city,164,23.3,none
1,27099,258,45.1,95.5,33.5,94.4,77.1,city,94,10.2,none
5,9123,118,38.1,93.0,33.7,75.8,92.1,highway,19,35.1,brakes
2,26760,236,43.5,95.0,33.4,86.1,89.2,city,95,15.2,none
9,24557,166,40.9,87.9,27.1,96.6,87.3,highway,19,33.3,tires
3,44581,278,38.9,88.4,30.6,96.5,72.9,mixed,75,10.6,none
10,76346,73,46.7,101.8,33.6,89.9,86.6,highway,14,76.4,engine
1,16828,176,39.4,100.6,32.7,99.3,78.8,highway,16,39.4,engine
3,24865,41,47.7,101.3,31.2,89.8,70.6,mixed,15,32.6,engine
7,58074,35,45.1,93.9,34.6,89.7,76.9,mixed,20,47.4,general_service
4,35028,237,50.3,99.1,34.8,78.7,94.1,city,22,43.6,brakes
7,79536,348,34.2,96.1,31.7,88.2,79.4,city,22,26.5,oil_system
10,56166,346,48.6,85.9,30.3,56.0,87.3,highway,8,63.8,brakes
9,52542,194,36.8,96.6,35.0,94.7,88.8,highway,18,38.5,oil_system
4,44361,153,39.0,89.8,30.4,89.6,87.0,city,100,9.0,none
3,48204,107,52.6,95.9,31.5,64.7,113.9,mixed,7,80.4,brakes
7,20550,186,43.8,99.2,33.3,68.5,108.2,mixed,7,78.7,brakes
8,18237,195,49.1,95.3,30.1,97.7,89.0,mixed,172,9.5,none
2,27529,10,47.3,99.5,31.8,57.7,109.0,mixed,6,84.3,brakes
2,7960,142,45.2,94.7,34.9,97.8,89.2,mixed,128,18.9,none
5,47765,169,47.6,96.3,31.2,97.6,89.8,highway,113,16.5,none
2,34108,134,47.3,96.9,34.0,75.5,93.0,mixed,8,54.1,brakes
4,79069,243,38.1,85.7,28.8,91.9,84.5,highway,16,36.2,tires
3,30936,316,20.2,93.8,32.6,97.7,71.8,highway,7,91.6,oil_system
8,64186,325,42.9,88.8,28.1,98.5,83.8,city,27,40.9,tires
10,29398,19,46.8,88.3,21.1,95.2,88.3,city,5,86.0,tires
3,24750,107,40.0,87.5,32.0,64.4,110.0,mixed,6,95.2,brakes
6,57603,151,52.2,85.4,34.2,93.9,86.7,mixed,29,35.2,general_service
7,40804,78,39.2,85.1,33.3,84.0,98.8,city,9,65.5,brakes
5,88800,117,52.8,99.8,30.4,90.4,75.4,mixed,14,53.6,general_service
4,18976,145,46.6,93.7,33.4,91.0,86.2,city,172,19.1,none
5,19429,51,48.5,104.5,32.2,96.7,82.3,highway,28,54.9,engine
3,5726,69,40.8,109.7,33.1,90.8,82.1,mixed,1,97.8,engine
4,15357,70,51.1,111.9,32.8,98.6,78.6,highway,6,91.9,engine
3,22892,284,23.7,99.7,33.5,99.2,87.7,highway,4,80.1,oil_system
3,71512,92,46.7,95.7,32.5,91.8,89.1,highway,15,31.7,general_service
1,9466,42,20.5,92.5,30.7,86.0,88.9,mixed,4,83.7,oil_system
9,17961,347,38.9,95.0,31.1,96.2,78.8,mixed,67,4.0,none
5,37755,172,41.6,93.4,22.4,89.0,87.4,city,1,82.7,tires
6,50404,191,44.7,87.8,34.5,97.1,84.6,highway,16,47.8,general_service
4,42755,22,40.4,114.9,31.2,96.6,85.1,highway,4,80.6,engine
1,99003,46,50.5,85.6,30.4,92.0,82.2,highway,11,53.5,general_service
3,44762,205,29.6,96.8,30.3,92.2,86.8,highway,14,75.2,oil_system
10,8634,289,42.5,98.6,34.2,91.0,85.7,city,65,4.1,none
7,74931,326,32.3,93.5,33.7,94.0,81.6,mixed,8,75.2,oil_system
6,18975,232,54.4,95.7,31.4,86.4,99.7,mixed,8,66.2,brakes
4,83870,359,45.4,93.0,33.1,90.8,72.1,city,14,55.2,general_service
7,43416,290,51.0,108.3,34.0,89.6,72.2,highway,1,86.5,engine
1,11877,317,54.9,87.0,32.1,87.0,75.3,highway,155,2.5,none
4,18096,224,44.7,103.7,34.7,95.5,78.0,mixed,27,39.9,engine
6,36084,232,39.5,99.6,30.3,89.6,74.2,mixed,129,9.5,none
3,38984,0,53.9,104.8,32.6,98.9,75.8,mixed,20,26.4,engine
5,59640,171,49.7,86.7,34.7,87.3,96.6,mixed,13,50.6,brakes
1,30371,145,52.0,102.1,34.7,85.9,71.7,city,13,70.7,engine
5,18453,229,40.4,92.0,28.5,88.0,72.6,mixed,22,52.6,tires
2,22507,137,38.8,97.4,32.7,90.4,78.6,city,134,18.4,none
6,99108,324,54.6,97.5,30.1,99.0,85.4,mixed,14,71.1,general_service
5,59587,23,45.7,85.6,33.1,95.2,71.6,mixed,21,50.8,general_service
10,51134,62,48.6,94.6,31.3,86.2,88.4,highway,28,35.5,general_service
5,30592,47,43.4,99.1,31.5,94.9,84.0,highway,47,19.2,none
9,63954,300,31.7,98.5,34.2,98.1,88.1,highway,11,65.7,oil_system
9,14488,281,49.3,103.5,33.0,93.3,74.0,city,23,48.9,engine
3,59248,19,49.8,99.6,34.0,85.1,85.9,highway,15,35.7,general_service
3,20803,326,50.7,92.1,30.3,91.7,89.2,highway,54,6.9,none
4,24474,278,39.1,110.8,31.1,99.9,88.9,mixed,6,85.7,engine
9,69755,139,42.2,94.1,28.7,91.4,88.1,mixed,21,41.2,tires
