brake_temp,brake_fluid,oil_pressure,engine_temp,tire_pressure,mileage,is_anomaly
112.2,64.5,24.9,113.3,24.3,81751,1
72.5,92.2,39.2,88.0,30.1,47433,0
85.2,87.7,44.3,88.8,31.8,35570,0
89.7,85.1,45.8,90.2,34.8,8750,0
114.0,56.5,21.6,117.9,21.7,92992,1
82.9,87.5,52.4,94.5,31.0,42247,0
84.7,92.1,38.8,91.4,32.3,38100,0
79.7,99.7,52.9,88.2,30.7,18130,0
104.8,61.5,23.7,111.2,23.7,95739,1
107.4,63.3,20.9,109.5,24.4,83803,1
76.2,87.8,45.1,94.5,30.4,39497,0
82.7,89.4,44.2,86.6,33.9,30724,0
85.7,99.1,40.4,89.7,32.9,35917,0
89.3,88.8,46.6,98.6,34.4,36267,0
76.1,90.3,49.3,86.1,31.4,8835,0
70.7,96.5,38.8,98.0,30.9,8873,0
109.3,56.8,25.6,111.2,20.3,80958,1
81.4,88.9,49.9,86.5,30.6,37991,0
82.2,90.3,40.4,93.2,31.4,19456,0
79.3,88.4,38.0,96.9,34.9,39789,0
76.0,86.1,44.0,85.9,32.5,37133,0
74.6,98.3,38.8,87.1,34.5,14255,0
83.2,87.5,43.9,87.5,34.6,15927,0
105.8,67.3,21.6,106.9,20.1,90012,1
111.6,58.5,26.4,113.3,20.6,94511,1
86.2,86.9,44.5,91.9,30.9,34946,0
107.3,59.1,24.7,116.1,24.7,85596,1
78.4,92.7,50.4,86.4,33.5,31285,0
80.2,96.8,49.0,99.7,32.2,27400,0
110.8,57.0,25.0,108.9,23.6,96699,1
72.3,97.5,48.2,87.0,31.2,43084,0
110.0,58.6,23.7,117.6,20.1,97170,1
83.3,93.6,50.8,90.8,34.9,26203,0
109.1,59.8,20.9,112.9,24.2,81841,1
81.4,96.3,47.2,97.6,35.0,43512,0
111.4,57.7,26.1,114.2,24.5,84543,1
70.3,86.4,40.6,97.1,34.4,7879,0
81.8,85.4,51.4,87.7,33.8,28843,0
77.1,89.6,48.4,95.8,31.5,35253,0
101.1,55.7,26.6,108.1,20.4,84179,1
86.1,95.3,41.6,87.2,30.1,29213,0
73.1,86.5,39.0,94.0,33.6,15535,0
72.3,94.4,40.5,86.8,30.2,39036,0
83.8,90.9,51.3,89.5,30.1,41070,0
110.2,59.1,23.4,115.4,21.9,87208,1
81.7,87.0,38.0,93.6,32.8,26396,0
77.7,96.7,39.0,91.9,33.9,31095,0
86.9,88.6,51.7,91.9,31.0,32323,0
73.3,95.5,45.9,92.8,31.9,45245,0
84.4,89.5,48.8,90.5,34.7,24505,0
70.9,92.3,42.3,94.7,32.5,9315,0
77.8,94.7,41.8,88.0,32.0,29424,0
108.7,57.1,20.1,107.0,24.6,80316,1
81.9,92.3,50.9,95.2,33.8,16241,0
106.1,60.2,19.7,106.7,22.1,87875,1
80.2,96.4,38.6,91.5,34.6,22841,0
73.2,87.3,49.8,92.8,31.1,42598,0
85.9,93.5,51.6,94.6,30.2,31347,0
71.1,85.7,44.5,95.8,31.9,48645,0
86.2,92.7,44.3,96.2,33.5,11924,0
84.2,85.6,53.4,86.0,32.3,49066,0
75.0,87.7,38.6,87.9,34.3,5596,0
80.7,98.9,42.4,98.2,32.0,48136,0
84.2,87.1,40.0,98.7,31.8,13254,0
70.3,95.7,42.0,94.5,32.6,25725,0
76.3,98.6,48.8,91.0,30.0,11183,0
73.7,89.5,45.9,95.0,31.4,19994,0
87.6,92.6,50.6,90.6,34.5,25596,0
79.8,92.6,51.9,91.0,31.0,42805,0
90.0,87.5,41.0,95.7,32.1,43212,0
77.3,88.1,44.3,93.5,32.5,18096,0
76.9,85.1,49.6,99.0,34.0,16986,0
76.6,94.6,45.9,85.0,32.9,18437,0
85.4,88.3,46.6,95.7,34.6,22037,0
108.8,60.1,20.1,108.9,21.7,81647,1
76.0,97.8,45.3,89.9,34.9,37792,0
85.5,92.9,39.7,96.7,31.8,36745,0
74.1,90.6,45.7,86.3,30.9,26203,0
78.4,88.3,41.3,95.1,31.9,29326,0
76.9,86.5,50.1,93.9,34.7,25556,0
85.2,86.1,46.7,95.1,30.1,31049,0
80.1,85.9,42.4,92.5,33.0,49573,0
82.5,88.0,48.4,88.2,30.8,21799,0
70.8,99.3,43.8,95.0,30.8,36163,0
83.2,90.4,49.6,89.1,32.9,12379,0
80.1,99.4,48.2,97.7,34.5,45559,0
86.2,89.3,44.3,91.9,32.8,14575,0
76.5,96.4,53.8,93.0,33.5,5621,0
76.1,95.2,42.7,94.3,33.0,10750,0
83.0,98.8,46.4,90.1,31.9,45456,0
72.3,98.0,50.9,97.6,33.3,36819,0
74.6,94.3,41.7,86.2,31.1,47359,0
86.2,93.4,51.0,86.3,33.8,22930,0
84.7,97.6,46.5,95.1,30.7,32219,0
81.6,96.8,47.4,91.2,32.8,24592,0
75.2,87.2,52.4,96.1,35.0,12604,0
81.0,97.8,46.2,89.9,34.8,6878,0
74.7,92.1,43.9,85.0,31.6,16088,0
84.1,94.7,40.6,89.8,33.6,28300,0
74.4,94.8,42.7,86.4,30.9,11248,0
85.1,92.0,38.4,94.4,33.6,8622,0
107.3,58.2,25.8,113.5,22.1,80610,1
89.2,92.4,43.9,94.1,30.2,5596,0
73.4,97.1,42.8,98.4,33.5,38349,0
104.1,59.6,21.0,107.2,24.1,84996,1
79.5,89.1,41.9,96.4,33.1,30271,0
73.3,88.6,45.4,94.9,33.5,31014,0
78.6,94.8,47.1,93.6,34.2,11598,0
80.9,98.1,49.9,99.2,30.2,27705,0
85.0,95.7,47.9,93.6,34.8,41687,0
87.3,94.0,51.1,90.5,31.5,11264,0
73.3,86.4,49.4,85.4,33.6,16700,0
71.5,98.6,43.6,93.0,33.6,21329,0
79.6,88.2,40.2,90.2,32.0,20029,0
81.8,91.8,54.0,100.0,33.4,44274,0
111.8,61.8,25.2,106.7,20.6,87945,1
71.7,99.8,42.7,99.5,33.2,5399,0
88.6,86.7,48.9,85.6,31.3,34227,0
84.5,87.8,43.2,89.8,31.4,9860,0
85.3,95.1,43.8,92.4,30.9,46465,0
89.2,92.6,51.9,94.3,34.8,20445,0
86.0,94.1,43.6,87.0,31.4,47185,0
110.1,59.1,23.3,113.2,21.1,93053,1
79.9,91.5,40.9,95.1,34.8,48530,0
109.5,66.8,26.9,114.3,23.5,87837,1
85.4,85.9,43.1,88.5,32.3,13250,0
104.6,59.2,24.0,111.0,21.2,95876,1
72.5,89.6,45.6,90.2,32.5,13160,0
103.2,67.8,20.2,109.4,21.2,88344,1
83.5,97.9,51.9,97.3,33.6,33165,0
77.7,85.7,45.9,90.2,33.3,16709,0
73.5,89.9,53.7,85.4,31.9,40910,0
87.5,89.8,45.7,98.2,34.2,29297,0
88.6,99.2,54.5,89.6,33.3,49610,0
108.2,56.6,26.3,115.1,20.6,96166,1
89.3,96.5,41.3,99.5,33.4,49366,0
87.5,86.8,52.7,88.7,32.0,49269,0
80.9,98.5,48.0,91.4,31.1,45425,0
87.9,97.8,40.9,93.3,31.1,27827,0
78.3,89.3,44.4,86.5,34.9,10394,0
78.9,93.6,50.4,97.0,33.9,47357,0
78.6,97.0,39.2,85.3,32.4,12792,0
78.9,95.9,52.0,99.4,34.3,49464,0
74.2,99.2,52.0,97.4,34.8,17679,0
89.7,91.4,53.5,91.6,30.1,17019,0
89.2,93.2,39.6,92.3,34.3,45521,0
70.6,89.4,40.5,95.3,30.1,47784,0
109.2,58.4,20.6,110.4,21.1,88549,1
114.7,59.3,24.4,114.1,22.1,97799,1
75.6,95.3,45.3,92.1,30.4,13321,0
85.5,94.3,50.3,87.4,30.7,37344,0
111.4,55.5,22.8,111.6,20.5,84208,1
74.7,98.2,54.6,97.5,34.2,34610,0
79.6,97.5,43.3,85.1,32.2,5744,0
113.7,64.0,21.7,117.0,24.4,82964,1
78.6,99.0,54.2,98.4,31.8,11570,0
89.2,95.0,51.7,99.0,32.2,30664,0
111.1,59.7,25.1,114.0,23.6,84935,1
85.0,88.8,44.7,95.4,32.5,16311,0
107.9,66.4,23.1,116.7,22.4,86559,1
74.1,94.9,40.5,98.7,34.5,32199,0
86.0,85.7,49.0,88.5,30.3,19138,0
80.9,99.3,50.2,98.7,34.4,24810,0
86.4,96.8,45.5,95.5,34.7,5750,0
85.5,96.8,46.9,89.9,34.3,38563,0
87.5,92.2,54.1,88.6,33.7,16729,0
81.2,88.6,46.7,91.3,31.4,43394,0
71.8,91.1,39.3,98.4,30.3,45888,0
74.8,91.9,38.3,89.9,32.5,27003,0
76.6,91.1,44.2,97.4,32.4,31563,0
80.0,93.2,44.6,99.8,34.5,43739,0
110.3,58.7,25.7,112.0,22.2,99363,1
76.7,96.6,51.3,86.2,31.7,16141,0
75.5,92.0,47.0,90.0,34.7,5785,0
73.6,91.3,51.9,97.8,31.7,17939,0
83.1,85.1,49.6,89.1,30.1,25911,0
81.8,89.1,46.3,94.5,34.0,13982,0
83.6,95.7,40.3,85.7,33.9,17221,0
78.2,86.4,44.7,86.3,31.7,43562,0
87.6,93.3,50.5,85.2,32.5,30922,0
104.4,67.9,22.0,117.2,25.0,90674,1
78.1,95.5,48.5,87.2,32.2,36990,0
86.0,98.4,38.2,85.3,33.1,27383,0
85.4,86.8,52.6,94.1,34.9,43624,0
80.2,93.3,43.0,97.6,30.3,32375,0
85.0,85.7,52.5,89.2,33.8,36277,0
86.0,97.1,49.0,86.9,34.3,31632,0
81.2,96.2,45.9,90.2,34.9,36341,0
80.6,94.2,53.9,92.7,31.4,26454,0
71.8,85.7,49.9,85.7,33.0,24000,0
73.1,89.0,42.1,93.1,33.8,26412,0
106.8,64.0,26.5,108.9,24.4,81490,1
113.4,64.6,18.7,108.6,22.8,83761,1
89.6,97.9,47.5,99.4,32.1,8142,0
114.3,68.9,25.2,108.3,24.9,96709,1
110.2,65.1,20.0,113.0,24.0,89984,1
75.6,89.3,53.1,88.0,33.8,33623,0
85.9,96.5,43.8,97.5,30.8,20319,0
71.1,99.0,46.0,91.4,33.1,13615,0
80.3,88.3,49.6,90.2,34.9,14581,0
85.7,90.0,44.1,90.4,30.9,46034,0
108.1,66.0,20.7,117.2,23.7,88474,1
86.1,95.2,40.9,96.9,31.7,27519,0
75.5,93.7,47.0,92.0,34.6,16475,0
88.9,96.0,44.9,90.8,31.7,29968,0
74.4,90.9,47.8,88.6,35.0,23519,0
71.0,92.8,47.7,94.2,31.9,16539,0
75.4,97.7,38.3,86.3,30.1,10741,0
78.4,94.2,41.7,98.5,31.9,30435,0
83.4,92.9,46.5,99.7,33.4,33090,0
70.5,97.9,52.4,91.3,32.1,9767,0
78.3,95.0,49.6,86.0,31.8,27267,0
88.2,85.3,52.8,86.3,33.0,49764,0
83.7,93.7,42.3,90.1,31.4,46605,0
74.1,98.6,51.8,93.3,33.2,17573,0
73.9,97.3,42.1,96.6,31.3,37259,0
86.8,89.2,54.3,93.2,32.6,42249,0
77.5,97.8,46.7,88.0,34.8,15323,0
70.4,92.2,51.8,99.3,32.2,8639,0
72.9,94.6,51.6,99.2,35.0,14267,0
109.0,57.9,22.3,117.7,21.0,87819,1
73.4,98.1,54.6,88.5,32.0,15376,0
76.4,86.8,50.8,86.5,32.9,44890,0
85.5,85.5,46.8,98.6,33.6,47476,0
109.3,57.0,26.6,110.3,23.9,80837,1
84.8,91.3,50.2,96.6,30.9,31625,0
86.2,94.0,46.0,91.3,34.0,25045,0
80.8,87.3,41.3,89.0,32.2,16295,0
86.7,89.2,39.6,85.3,31.7,27162,0
82.3,93.2,42.2,93.6,30.3,36654,0
73.0,91.7,48.7,90.6,31.3,25394,0
105.4,58.3,22.2,117.3,21.7,95533,1
103.1,55.9,23.6,108.5,22.3,81531,1
72.9,95.7,51.9,97.8,31.4,25440,0
110.3,61.5,18.0,116.9,22.9,91045,1
80.3,87.9,42.8,87.2,33.8,47201,0
84.2,95.6,49.4,98.4,31.4,44165,0
84.4,95.6,48.0,94.8,33.1,18810,0
81.6,95.1,53.7,86.0,34.4,20383,0
111.3,68.4,25.7,115.5,22.6,89299,1
72.1,98.6,39.3,93.4,31.4,38516,0
75.4,89.8,51.0,87.5,32.8,20166,0
87.0,99.7,49.6,93.8,31.0,15597,0
77.0,89.4,54.7,91.3,32.2,14695,0
73.1,87.3,52.1,90.2,34.2,29595,0
74.8,95.2,42.6,98.4,34.1,37214,0
106.3,64.6,26.6,117.0,22.2,93093,1
83.9,93.7,48.3,95.0,33.5,43209,0
73.4,91.2,51.5,86.5,31.9,45886,0
73.9,86.5,48.9,85.1,33.6,22030,0
74.0,96.8,38.9,88.2,31.3,31480,0
86.9,89.4,45.0,95.1,32.0,19975,0
73.3,85.1,50.1,86.9,34.7,16306,0
72.1,91.4,41.8,97.7,32.1,37111,0
75.6,86.8,39.2,99.9,30.6,49472,0
86.9,93.3,45.2,97.5,31.4,40611,0
113.5,60.0,23.6,110.1,23.9,94441,1
83.3,94.4,41.5,91.2,30.6,12427,0
79.8,93.8,38.9,93.3,31.8,35921,0
81.7,91.8,52.4,89.3,33.0,12694,0
103.5,67.0,23.1,114.6,23.2,84629,1
102.9,67.7,25.8,110.0,20.2,82967,1
89.3,96.1,44.2,90.0,32.1,26834,0
85.9,88.2,54.1,99.1,34.2,21039,0
85.9,88.7,40.3,93.5,32.8,30194,0
84.4,91.4,51.6,91.5,32.3,5525,0
70.1,93.2,45.2,96.2,34.1,34095,0
76.3,89.3,54.8,91.7,34.1,29661,0
74.7,99.6,49.6,94.7,31.0,41506,0
114.0,59.0,22.8,114.1,24.2,96088,1
86.0,96.9,44.5,90.0,31.6,18993,0
79.6,94.4,50.3,87.4,34.1,30151,0
84.4,87.4,38.7,87.6,31.4,31894,0
75.3,85.6,42.5,87.2,34.2,45919,0
104.5,68.3,18.6,118.0,21.9,96248,1
73.5,90.4,48.0,95.1,34.8,22387,0
104.8,65.4,22.2,117.2,20.9,97585,1
86.8,88.1,39.5,86.4,34.3,44686,0
111.1,67.2,21.7,108.6,23.9,98847,1
78.5,96.5,41.3,93.1,30.3,17599,0
88.7,85.2,39.6,96.2,34.7,36799,0
85.1,89.7,49.6,91.2,31.9,29822,0
77.2,99.9,49.3,97.2,33.2,46172,0
101.5,56.0,24.9,114.8,20.2,81901,1
70.9,95.4,51.0,85.4,31.2,5518,0
83.5,87.2,39.8,85.1,33.9,29661,0
102.7,64.6,25.4,116.0,22.0,92715,1
83.5,96.5,47.0,89.0,33.3,27665,0
72.3,89.4,47.0,92.8,33.4,20972,0
70.6,97.2,44.7,98.1,30.0,31652,0
86.0,89.7,53.5,87.4,32.2,33964,0
79.4,86.5,54.0,98.5,31.2,6058,0
88.3,85.2,38.4,90.4,32.9,5477,0
88.9,95.7,41.2,90.2,33.2,28926,0
84.2,96.9,53.2,89.9,30.7,17897,0
79.9,95.1,44.9,94.0,33.9,27503,0
71.7,91.1,39.6,94.3,32.5,41585,0
81.1,89.5,48.3,91.2,34.8,31617,0
80.5,85.2,53.6,86.7,30.2,27875,0
89.8,96.6,55.0,89.8,31.8,9519,0
73.3,92.1,39.6,95.5,30.3,9885,0
85.7,95.6,51.5,87.1,31.4,29827,0
87.3,92.2,44.4,90.9,31.0,5448,0
110.1,63.6,18.9,106.7,20.6,97281,1
81.5,89.2,44.9,90.3,34.7,31459,0
111.0,63.4,26.1,107.7,23.8,93038,1
83.3,97.6,45.2,89.9,33.0,6300,0
85.6,88.0,45.4,88.1,30.3,47071,0
102.3,55.1,25.0,112.2,23.6,99462,1
83.5,92.1,43.1,93.3,34.3,41840,0
72.0,85.4,53.3,93.3,33.1,49420,0
78.5,97.4,48.1,94.9,30.6,46459,0
81.8,97.9,38.7,92.7,31.4,18624,0
71.5,91.3,49.3,92.8,33.6,48047,0
89.2,96.1,50.4,85.3,30.3,16130,0
70.5,90.8,41.0,87.0,30.3,7301,0
75.8,97.1,42.9,97.7,32.1,33753,0
86.5,92.6,50.6,87.8,33.4,16435,0
82.3,96.7,42.1,90.0,33.6,32300,0
87.6,95.2,52.2,89.8,33.5,26706,0
70.9,95.6,45.6,98.0,33.1,29324,0
109.5,60.1,19.6,114.9,23.6,92865,1
80.0,85.2,52.2,90.1,31.9,27069,0
84.6,92.3,45.9,92.0,33.4,16172,0
71.2,89.6,49.8,93.5,34.1,47606,0
82.7,90.7,41.0,90.2,32.6,6739,0
89.6,89.0,44.1,97.1,30.0,10780,0
86.8,96.9,44.1,93.1,30.4,28183,0
89.3,90.6,42.5,89.1,34.4,24364,0
84.3,93.2,54.9,92.6,34.8,42649,0
74.2,94.7,54.7,99.3,32.4,8518,0
73.7,93.0,43.8,92.2,34.6,37415,0
78.3,87.5,48.0,85.7,30.2,27438,0
82.7,94.2,39.2,91.9,32.3,32253,0
104.3,60.0,18.9,108.1,22.8,88355,1
85.5,98.2,50.6,99.9,33.1,34819,0
72.8,99.1,39.6,98.7,31.0,13460,0
89.9,86.0,51.4,90.3,30.7,17665,0
72.6,86.2,38.7,90.0,30.8,36057,0
77.2,90.1,49.6,99.1,33.9,40197,0
111.5,67.3,19.8,113.4,23.7,94937,1
74.4,92.7,41.4,91.2,30.1,49661,0
75.0,90.4,42.3,94.7,30.5,10563,0
82.0,97.0,38.0,91.4,30.6,32927,0
74.6,89.5,44.6,96.8,30.7,5505,0
76.8,91.4,48.6,92.4,33.8,25344,0
72.2,96.4,50.9,85.9,34.1,27151,0
111.5,58.4,26.8,116.8,24.7,91793,1
107.5,61.7,24.1,110.6,24.5,82965,1
88.7,97.0,54.3,88.1,34.2,46948,0
104.9,61.3,18.7,114.6,22.7,87572,1
81.4,92.1,44.6,85.4,30.7,45789,0
84.7,93.7,42.7,94.9,30.6,12708,0
76.4,87.4,40.2,86.6,31.8,19092,0
79.7,88.2,41.9,96.7,32.4,5654,0
81.0,98.6,47.2,94.9,31.4,25811,0
102.1,61.5,19.4,113.3,22.7,81498,1
111.2,55.5,22.3,106.5,22.8,99965,1
89.6,88.0,43.8,87.9,30.6,18334,0
102.9,57.0,18.9,108.0,23.9,93703,1
77.8,96.6,44.7,93.7,32.8,29736,0
78.1,86.8,45.8,89.9,30.4,49280,0
83.5,87.0,50.4,88.2,33.8,34282,0
103.9,57.4,25.5,106.5,21.7,99324,1
75.8,88.5,42.4,91.6,34.2,31403,0
88.6,99.9,38.0,86.9,33.7,13771,0
80.4,91.0,38.2,93.3,33.2,34056,0
71.8,99.8,54.0,93.1,33.0,38765,0
73.1,92.8,41.6,89.0,33.2,45624,0
84.3,94.7,49.8,93.2,31.0,17376,0
106.7,58.2,25.0,110.9,21.1,91273,1
109.9,55.7,24.7,117.6,24.6,80133,1
83.7,98.0,49.1,89.2,34.4,39056,0
81.6,92.9,45.5,86.8,32.1,10952,0
81.8,85.6,44.6,91.2,31.6,24134,0
80.6,90.5,42.5,94.3,33.5,47571,0
70.4,91.5,46.0,85.3,31.3,44613,0
83.9,88.6,43.7,89.6,34.2,20699,0
88.3,95.1,42.7,88.1,33.6,24658,0
89.3,96.0,38.2,90.7,33.4,11354,0
79.8,92.8,43.6,92.6,34.5,12700,0
106.1,63.5,25.6,114.8,24.5,82198,1
88.8,90.4,47.1,93.3,31.3,13983,0
82.9,92.0,47.8,96.0,32.3,29327,0
109.7,55.7,25.2,115.9,22.0,96497,1
72.2,98.3,53.3,99.3,33.0,46790,0
79.6,92.3,43.2,88.4,33.8,32385,0
89.1,95.9,41.0,98.1,33.2,14940,0
87.8,97.6,45.0,88.9,32.1,17324,0
113.0,65.7,18.5,110.9,24.0,80893,1
77.1,86.1,39.9,87.0,34.9,22481,0
77.4,96.9,38.6,85.6,30.9,5962,0
76.9,93.0,46.7,87.6,30.2,24827,0
70.9,86.7,49.0,96.3,33.2,49789,0
111.3,55.3,20.8,116.9,23.0,95518,1
110.4,59.4,21.7,115.9,22.5,85134,1
76.2,97.1,53.7,92.5,32.3,27458,0
75.9,92.9,53.8,93.3,31.2,32075,0
71.7,98.0,46.9,89.5,30.5,35303,0
83.3,92.0,43.8,89.7,31.7,23913,0
86.7,94.2,44.3,98.7,32.2,18102,0
86.5,86.9,54.0,92.1,30.3,44299,0
76.5,98.8,52.3,89.1,33.9,19668,0
77.6,92.9,53.8,95.4,32.8,25840,0
82.4,97.8,39.8,98.3,34.2,44814,0
113.9,55.5,23.2,112.1,23.2,93286,1
80.2,97.7,46.5,85.3,31.8,12754,0
71.4,100.0,38.5,99.6,33.4,33928,0
89.1,92.6,52.3,93.6,34.4,27366,0
112.4,68.3,21.7,106.6,24.8,98534,1
79.9,93.1,39.7,93.4,32.5,6301,0
74.0,94.3,46.0,97.3,30.0,20331,0
78.4,91.6,47.2,95.6,34.1,8812,0
71.8,90.9,52.7,93.2,31.9,47043,0
70.8,92.1,43.0,95.3,33.1,31880,0
78.0,85.7,47.5,86.5,31.5,17106,0
71.4,94.0,53.0,92.9,32.6,32472,0
76.1,96.1,39.6,99.5,30.1,37241,0
111.7,59.0,24.3,108.6,21.3,98178,1
78.9,98.0,46.7,98.6,32.9,38980,0
105.3,67.3,20.5,106.2,21.8,83303,1
102.9,60.9,19.8,114.5,24.5,80833,1
109.8,67.8,21.5,116.9,22.5,81604,1
73.2,86.1,50.0,87.8,33.9,19070,0
109.7,66.5,19.4,106.9,22.0,86476,1
105.9,57.7,26.0,113.7,20.9,84860,1
74.0,97.0,40.3,96.1,31.2,49990,0
78.8,94.5,48.4,94.8,31.9,44509,0
108.8,59.7,23.7,107.2,25.0,82379,1
87.4,98.3,49.9,88.6,30.4,33748,0
113.7,55.7,21.1,109.0,21.1,95532,1
70.6,88.5,51.2,98.7,34.5,23709,0
78.9,93.1,40.8,93.5,34.7,24851,0
80.3,88.8,47.3,92.9,30.9,35669,0
83.8,98.7,49.0,94.2,30.7,16458,0
88.5,85.9,42.3,99.0,34.1,10499,0
81.2,92.7,45.0,85.9,32.4,18026,0
73.5,96.9,53.4,91.4,34.5,41889,0
108.9,57.0,25.3,117.3,23.2,98683,1
110.2,67.9,22.6,110.4,20.8,83216,1
78.1,90.5,45.9,91.6,32.6,17682,0
103.5,66.1,26.0,111.1,22.6,88447,1
77.6,96.3,52.5,95.4,30.5,27423,0
87.3,88.2,49.4,95.6,34.3,19757,0
70.7,91.7,48.2,86.1,31.2,49673,0
84.7,99.7,54.3,93.7,33.3,19715,0
102.0,58.7,21.3,106.8,23.4,95724,1
89.8,90.3,52.6,94.6,32.1,26767,0
85.6,87.4,50.9,98.9,33.8,26149,0
88.0,87.3,47.3,97.9,30.2,49961,0
102.3,61.5,23.2,116.4,22.1,94008,1
73.5,96.3,39.1,89.9,30.6,22358,0
105.5,55.1,24.7,111.7,24.4,83168,1
72.5,94.0,39.9,94.1,33.2,40228,0
81.7,99.7,51.6,95.9,32.1,35163,0
82.3,92.0,38.6,99.3,30.4,11313,0
87.4,99.3,44.7,93.5,33.2,41291,0
84.4,94.9,44.2,95.6,33.9,39384,0
86.9,93.0,38.3,94.1,31.7,13409,0
85.9,91.7,40.3,85.9,30.1,18264,0
108.3,63.2,25.6,107.1,24.5,88278,1
77.1,99.4,53.7,97.5,33.0,48355,0
88.0,94.6,51.3,91.0,32.8,35217,0
79.2,88.8,52.5,85.9,31.0,10681,0
101.9,56.4,24.7,115.1,20.5,99507,1
81.0,85.6,49.3,87.6,30.3,33532,0
80.3,90.1,52.8,88.0,34.4,28474,0
85.2,94.3,47.8,91.8,30.6,30188,0
75.0,96.0,52.0,86.9,34.2,6586,0
77.8,89.8,41.8,88.7,34.2,41261,0
85.0,96.1,46.0,93.0,33.1,46398,0
109.6,59.8,25.6,106.6,23.8,90922,1
110.5,61.6,22.0,109.7,21.7,95192,1
88.5,95.3,51.7,92.7,35.0,39643,0
78.5,95.6,48.3,96.0,33.3,28922,0
76.3,94.9,39.2,96.3,33.0,5136,0
83.0,87.3,42.4,94.2,32.2,5309,0
80.8,92.5,40.4,91.0,34.2,41021,0
71.2,92.2,42.0,95.8,30.1,20971,0
106.0,63.9,25.4,115.1,21.4,81257,1
78.8,92.6,54.3,94.8,35.0,33092,0
89.9,92.3,54.7,85.8,33.2,29648,0
75.4,93.4,48.8,85.7,33.3,33916,0
101.5,56.3,26.6,113.3,20.3,84084,1
89.6,92.8,42.8,88.6,32.5,28838,0
82.5,93.4,51.8,87.6,34.6,34696,0
79.6,88.8,51.8,85.1,31.6,16359,0
81.2,98.2,51.9,97.3,33.8,23033,0
114.0,63.7,25.0,115.2,22.1,82067,1
77.3,95.0,51.6,85.2,32.3,47464,0
83.1,91.7,49.1,89.4,34.1,43231,0
76.9,96.7,51.3,86.7,33.1,42297,0
85.0,89.6,48.2,91.0,32.9,5734,0
71.7,89.0,42.0,98.4,31.5,25574,0
80.5,95.9,49.2,86.2,34.4,23908,0
84.9,85.7,50.9,90.7,31.9,29068,0
75.8,90.7,54.4,99.8,31.0,33626,0
74.2,92.8,53.8,85.3,33.1,49455,0
88.7,85.9,43.7,95.1,33.6,40155,0
103.6,61.4,26.2,108.1,22.0,82154,1
90.0,97.7,45.5,88.6,31.8,21754,0
77.9,97.9,43.2,89.2,34.1,22898,0
106.2,68.4,24.5,109.0,21.0,90290,1
74.5,97.1,53.3,87.8,34.3,22039,0
89.9,92.6,40.0,90.5,34.8,8840,0
70.7,90.5,45.6,96.0,32.6,40460,0
85.4,98.9,41.8,86.7,33.2,15230,0
73.7,94.7,43.3,97.0,31.5,13585,0
74.7,93.2,54.6,99.3,31.3,29928,0
85.1,96.7,38.5,88.7,30.5,36682,0
76.5,89.5,39.3,87.9,32.5,19074,0
114.7,66.5,22.3,116.6,20.4,96084,1
85.2,87.4,51.7,99.2,34.6,40033,0
74.6,87.8,46.2,89.1,33.3,9629,0
83.2,98.6,49.5,91.0,34.5,22497,0
77.2,91.2,40.4,85.8,33.7,19125,0
84.1,85.7,50.0,93.2,32.7,21313,0
89.7,88.7,45.2,95.2,30.4,42746,0
74.2,93.9,39.4,86.9,31.2,39908,0
78.8,91.7,38.3,96.2,30.4,30128,0
83.6,95.8,48.8,90.7,32.8,6133,0
101.2,56.5,18.1,107.7,23.5,89426,1
88.6,86.6,40.7,97.3,33.3,30909,0
83.6,86.5,42.8,99.2,32.3,31549,0
87.9,89.0,43.2,88.8,32.4,30770,0
76.0,92.2,52.4,93.0,33.6,19329,0
102.8,55.1,25.2,107.3,24.7,97499,1
76.9,89.8,40.7,87.2,34.3,35295,0
89.2,85.6,45.6,96.1,32.8,32235,0
81.1,96.9,49.6,93.9,31.6,28338,0
89.4,90.9,49.4,87.7,34.9,30231,0
86.3,85.5,43.0,97.8,34.8,25347,0
105.5,56.1,26.4,116.2,21.9,83553,1
85.8,94.8,44.2,98.7,30.8,15305,0
81.6,98.2,43.7,96.2,34.1,41879,0
78.0,90.9,54.8,93.9,31.2,6794,0
90.0,92.1,54.4,85.1,31.3,33246,0
77.8,93.0,51.0,88.6,30.0,22322,0
85.0,97.7,47.1,85.5,34.6,17217,0
81.0,91.3,52.9,94.6,30.8,16778,0
85.9,89.3,38.6,88.0,32.3,37033,0
77.0,95.3,50.3,99.9,32.1,37391,0
77.4,93.5,51.9,92.5,30.7,43303,0
111.2,60.9,20.3,106.9,22.0,96197,1
101.2,63.7,25.5,106.9,24.1,99884,1
70.4,90.8,42.6,89.5,32.1,36662,0
85.9,88.3,47.5,93.8,33.8,18021,0
80.6,85.6,52.8,88.0,30.9,21483,0
80.6,88.3,46.9,90.8,31.0,37030,0
85.5,96.6,52.7,89.7,32.2,34183,0
70.3,99.5,46.7,90.2,33.9,29944,0
85.6,90.8,48.4,86.6,32.9,20252,0
105.5,68.1,24.0,116.5,24.7,98858,1
105.8,60.9,25.8,114.1,20.5,88883,1
78.8,94.6,51.1,92.9,31.6,42018,0
75.2,97.6,43.9,88.3,33.5,27547,0
75.8,87.4,46.2,99.9,31.9,33458,0
108.4,66.8,24.9,107.4,20.8,97426,1
