vehicle_age,mileage,days_since_last_service,oil_pressure,engine_temperature,tire_pressure,brake_fluid_level,brake_temperature,driving_pattern,days_until_failure,failure_probability,component_at_risk,brake_temp_deviation,oil_pressure_deviation,avg_daily_mileage,brake_risk_score,engine_risk_score,sensor_variance,mileage_category,driving_encoded
6,15997,19,47.2,88.6,31.8,91.7,74.4,mixed,65,23.8,none,-5.599999999999994,1.2000000000000028,7.301232314011867,0.3666425,0.5702737142857143,0.28682631435913186,0,1
2,62974,359,38.4,94.3,33.4,93.3,77.6,city,25,33.3,general_service,-2.4000000000000057,-7.600000000000001,86.14774281805745,0.491285,0.7907531428571428,0.22418267275605036,1,2
1,61299,70,48.7,101.3,34.2,92.1,80.9,city,13,72.1,engine,0.9000000000000057,2.700000000000003,167.48360655737704,0.5044975,0.8240531428571429,0.23864622176801195,1,2
4,29813,30,42.6,95.4,32.1,98.8,88.4,mixed,68,3.3,none,8.400000000000006,-3.3999999999999986,20.405886379192335,0.4323325,0.6643948571428572,0.10861334431840065,0,1
1,10389,26,44.8,94.4,21.6,87.0,85.8,mixed,6,79.4,tires,5.799999999999997,-1.2000000000000028,28.385245901639344,0.4146725,0.5809845714285715,0.27522727329469093,0,1
9,40137,9,41.0,95.3,30.7,86.2,87.0,mixed,47,7.0,none,7.0,-5.0,12.214546561168595,0.49664250000000004,0.7051194285714285,0.08341766861126865,0,1
8,51153,202,39.7,99.8,32.6,88.6,70.6,mixed,23,38.6,general_service,-9.400000000000006,-6.299999999999997,17.512153372132833,0.45018250000000004,0.7748977142857143,0.2905349988446589,1,1
5,18258,44,44.7,87.5,31.5,95.5,79.8,city,47,10.4,none,-0.20000000000000284,-1.2999999999999972,9.998904709748084,0.38059499999999996,0.573032,0.23083082139682617,0,2
3,44732,20,44.3,87.9,32.1,93.8,84.8,mixed,49,6.8,none,4.799999999999997,-1.7000000000000028,40.81386861313869,0.47273,0.6812137142857143,0.20722802809653734,0,1
3,24853,256,39.5,87.9,22.7,98.8,78.7,mixed,1,90.8,tires,-1.2999999999999972,-6.5,22.67609489051095,0.38113250000000004,0.6016977142857143,0.19559659289423462,0,1
7,48005,166,40.5,99.7,33.2,53.2,113.7,city,4,92.6,brakes,33.7,-5.5,18.781298904538342,0.7386125,0.7617342857142857,0.1992229962057171,0,2
7,22463,160,53.9,94.0,33.2,85.6,79.7,mixed,84,1.9,none,-0.29999999999999716,7.899999999999999,8.788341158059469,0.42535750000000005,0.6269948571428572,0.28839362089764053,0,1
4,63232,102,43.9,86.7,30.5,68.7,71.5,city,13,60.5,brakes,-8.5,-2.1000000000000014,43.279945242984255,0.55363,0.7483565714285714,0.27640473599010357,1,2
7,14698,95,43.3,85.3,34.2,92.4,89.1,mixed,92,7.3,none,9.099999999999994,-2.700000000000003,5.750391236306729,0.4197449999999999,0.5462205714285714,0.26186591297370315,0,1
10,16349,241,55.0,110.3,31.9,93.4,80.4,mixed,6,76.5,engine,0.4000000000000057,9.0,4.477951246233909,0.3855725,0.6956817142857142,0.3034870150882768,0,1
3,22617,10,52.8,100.1,31.0,93.8,80.3,mixed,16,46.5,engine,0.29999999999999716,6.799999999999997,20.63594890510949,0.3994425,0.662468,0.2459350560453168,0,1
7,32194,348,49.2,94.5,31.2,77.6,93.2,city,9,66.9,brakes,13.200000000000003,3.200000000000003,12.595461658841941,0.5316850000000001,0.668776,0.1376649071811193,0,2
1,35847,51,38.1,112.9,31.3,98.7,78.2,highway,4,79.7,engine,-1.7999999999999972,-7.899999999999999,97.94262295081967,0.40696750000000004,0.7885308571428571,0.3127077919955956,0,0
7,28565,90,52.7,92.2,24.8,88.0,89.4,mixed,2,82.3,tires,9.400000000000006,6.700000000000003,11.17566510172144,0.4710125,0.6411171428571429,0.2754979487046842,0,1
9,19305,187,41.3,88.0,33.8,91.6,85.7,mixed,46,5.2,none,5.700000000000003,-4.700000000000003,5.87492391965916,0.4204625,0.580077142857143,0.22484815517474788,0,1
4,46011,243,47.6,85.6,30.1,90.6,79.2,mixed,77,14.5,none,-0.7999999999999972,1.6000000000000014,31.49281314168378,0.46472750000000007,0.6731868571428571,0.25810867136678184,0,1
1,15211,60,51.9,88.8,34.6,95.5,72.3,highway,178,16.0,none,-7.700000000000003,5.899999999999999,41.560109289617486,0.3429775,0.5682725714285713,0.38194201864824395,0,0
5,6312,331,34.1,88.8,31.6,91.6,79.8,city,26,50.6,oil_system,-0.20000000000000284,-11.899999999999999,3.456736035049288,0.36438000000000004,0.5326765714285714,0.17332055959095322,0,2
8,9785,7,38.6,91.5,23.5,86.9,84.9,city,1,85.0,tires,4.900000000000006,-7.399999999999999,3.3498801780212255,0.40991250000000007,0.5619971428571429,0.16342426916614322,0,2
9,23271,127,31.8,90.7,30.7,85.6,87.4,mixed,10,77.7,oil_system,7.400000000000006,-14.2,7.081862446743761,0.45817750000000007,0.6113697142857142,0.10727254469320023,0,1
5,42155,304,42.4,85.7,34.3,91.0,86.1,highway,112,3.9,none,6.099999999999994,-3.6000000000000014,23.085980284775466,0.4812875,0.6583342857142858,0.2636090623494191,0,0
4,65497,320,44.9,97.7,32.8,85.8,76.7,highway,16,30.6,general_service,-3.299999999999997,-1.1000000000000014,44.83025325119781,0.5202425,0.8202737142857144,0.24044847985870957,1,0
8,23196,101,44.3,101.5,31.4,92.0,89.1,city,21,25.6,engine,9.099999999999994,-1.7000000000000028,7.941116056145156,0.44238999999999995,0.6727839999999999,0.09384581062013302,0,2
1,86287,357,42.6,98.7,35.0,94.3,70.8,mixed,8,69.1,general_service,-9.200000000000003,-3.3999999999999986,235.7568306010929,0.5188675,0.9091480000000001,0.3357076584067608,2,1
4,14129,236,41.2,93.4,33.3,91.4,89.2,mixed,65,21.4,none,9.200000000000003,-4.799999999999997,9.670773442847365,0.42222249999999995,0.5902302857142857,0.14516862096326855,0,1
6,30760,355,44.5,104.4,31.3,94.8,78.1,highway,14,63.7,engine,-1.9000000000000057,-1.5,14.03925148334094,0.4075,0.7196114285714286,0.23310923891813248,0,0
10,35052,15,45.3,91.2,34.5,91.5,84.7,mixed,51,9.2,none,4.700000000000003,-0.7000000000000028,9.600657354149549,0.45618,0.6613508571428571,0.23275756715828685,0,1
2,33693,222,39.0,93.9,26.1,93.2,79.7,highway,24,53.4,tires,-0.29999999999999716,-7.0,46.09165526675787,0.4268325,0.6713434285714286,0.13082529043611318,0,0
1,5956,46,43.7,96.4,27.4,95.4,78.0,city,21,40.6,tires,-2.0,-2.299999999999997,16.273224043715846,0.3429900000000001,0.5746811428571429,0.1851937074049998,0,2
6,19057,275,41.0,90.6,23.5,92.9,84.8,city,7,94.8,tires,4.799999999999997,-5.0,8.697854860794157,0.41169249999999996,0.5939422857142856,0.18561656957526218,0,2
6,20158,241,49.7,106.9,34.5,93.4,78.6,city,5,83.0,engine,-1.4000000000000057,3.700000000000003,9.20036513007759,0.38789500000000005,0.6914891428571429,0.28874435231334117,0,2
10,57229,202,47.9,92.3,32.7,89.9,70.5,city,24,53.9,general_service,-9.5,1.8999999999999986,15.674883593536018,0.46042249999999996,0.7563445714285714,0.32556552455874477,1,2
4,55368,36,35.8,90.8,34.4,97.3,82.3,city,22,49.4,oil_system,2.299999999999997,-10.200000000000003,37.89733059548254,0.47707,0.7403291428571428,0.2290786679117343,1,2
2,30404,280,35.3,86.8,32.1,86.7,80.8,city,25,48.6,oil_system,0.7999999999999972,-10.700000000000003,41.59233926128591,0.44575999999999993,0.6176159999999999,0.1981425782812666,0,2
7,6648,23,41.7,111.7,31.9,91.3,89.6,highway,6,79.3,engine,9.599999999999994,-4.299999999999997,2.60093896713615,0.40547000000000005,0.6648777142857142,0.19855083708127563,0,0
9,13609,229,45.3,96.3,30.8,99.7,94.4,city,8,53.5,brakes,14.400000000000006,-0.7000000000000028,4.1415094339622645,0.41267250000000005,0.6047217142857143,0.07560605888475912,0,2
6,18742,347,40.4,102.8,30.3,92.4,87.0,highway,10,72.4,engine,7.0,-5.600000000000001,8.55408489274304,0.42145499999999997,0.6623965714285714,0.11207074304369352,0,0
10,47274,251,44.8,88.1,33.3,67.1,107.3,mixed,5,92.6,brakes,27.299999999999997,-1.2000000000000028,12.948233360723089,0.662535,0.6925245714285715,0.25882419766602505,0,1
4,22951,295,26.3,90.7,30.5,86.3,74.1,mixed,6,98.4,oil_system,-5.900000000000006,-19.7,15.709103353867214,0.4017275,0.6100897142857142,0.18818901311915545,0,1
6,27894,155,53.3,92.3,34.0,93.9,78.3,highway,100,1.4,none,-1.7000000000000028,7.299999999999997,12.731172980374259,0.40428499999999995,0.6390045714285714,0.31415589751196293,0,0
3,21784,135,47.4,93.7,30.4,98.8,70.6,highway,167,6.7,none,-9.400000000000006,1.3999999999999986,19.875912408759124,0.34106,0.6225645714285714,0.2915408134693449,0,0
8,40457,247,47.7,110.9,30.2,93.9,84.0,mixed,1,93.5,engine,4.0,1.7000000000000028,13.850393700787402,0.45849249999999997,0.7955422857142858,0.24668095429729872,0,1
9,24926,53,34.4,96.0,30.9,97.9,72.1,mixed,28,38.8,oil_system,-7.900000000000006,-11.600000000000001,7.585514303104078,0.35806499999999997,0.6482754285714285,0.2213817388123351,0,1
8,32014,280,53.8,88.4,34.5,77.6,94.0,city,24,27.1,brakes,14.0,7.799999999999997,10.959945224238275,0.534435,0.6331988571428571,0.2772363773330641,0,2
6,65678,223,46.6,96.6,27.1,85.6,77.5,city,25,26.9,tires,-2.5,0.6000000000000014,29.97626654495664,0.524595,0.8147119999999999,0.21991317395570142,1,2
4,20392,261,49.3,111.6,30.5,89.3,83.2,highway,7,96.6,engine,3.200000000000003,3.299999999999997,13.957563312799453,0.42123,0.7192822857142855,0.26474328228569,0,0
8,44920,159,49.0,102.2,33.5,91.7,78.8,mixed,11,74.5,engine,-1.2000000000000028,3.0,15.378295104416296,0.45654999999999996,0.7636799999999999,0.25476308553878824,0,1
10,35807,21,33.4,96.1,32.6,92.4,79.8,mixed,11,77.5,oil_system,-0.20000000000000284,-12.600000000000001,9.807450013694877,0.4353174999999999,0.6923708571428571,0.18615676264314923,0,1
5,40962,324,40.0,85.9,30.6,64.2,80.8,highway,12,69.9,brakes,0.7999999999999972,-6.0,22.43263964950712,0.550905,0.6547051428571429,0.19075419630254395,0,0
5,17880,315,45.7,102.3,33.8,92.1,77.1,mixed,26,37.4,engine,-2.9000000000000057,-0.29999999999999716,9.791894852135815,0.38075000000000003,0.6560914285714285,0.26367128589384375,0,1
3,27062,263,20.2,89.4,31.7,95.5,72.5,mixed,4,96.7,oil_system,-7.5,-25.8,24.69160583941606,0.373405,0.6191051428571429,0.26079785801011074,0,1
1,34539,343,39.0,99.1,26.7,91.5,87.2,highway,28,40.2,tires,7.200000000000003,-7.0,94.3688524590164,0.46489749999999996,0.7044417142857142,0.1142159699728181,0,0
5,96506,326,50.6,90.9,30.6,96.3,89.2,highway,14,62.9,general_service,9.200000000000003,4.600000000000001,52.85104052573932,0.6110150000000001,0.9054525714285715,0.19828762823950857,2,0
2,31249,361,50.2,87.8,32.2,89.4,76.8,mixed,51,5.8,none,-3.200000000000003,4.200000000000003,42.74829001367989,0.4224225,0.6267102857142857,0.3034484870100814,0,1
9,62889,27,48.9,92.9,33.5,61.0,73.4,city,8,60.0,brakes,-6.599999999999994,2.8999999999999986,19.138466220328667,0.5873225,0.7824131428571429,0.3153138173096777,1,2
7,51518,338,49.5,89.5,31.1,88.8,95.2,mixed,12,59.4,brakes,15.200000000000003,3.5,20.155712050078247,0.548795,0.7175005714285714,0.1978493194581018,1,1
10,11270,208,24.3,90.3,33.1,92.1,86.9,highway,5,89.4,oil_system,6.900000000000006,-21.7,3.0868255272528073,0.4034250000000001,0.56108,0.22999672925672093,0,0
1,32851,269,48.7,98.3,33.1,95.7,75.7,highway,163,11.1,none,-4.299999999999997,2.700000000000003,89.7568306010929,0.39997750000000004,0.6931182857142857,0.2765266169749255,0,0
9,44950,356,49.6,89.7,20.0,93.1,72.9,mixed,3,82.9,tires,-7.099999999999994,3.6000000000000014,13.679245283018869,0.42812500000000003,0.6923714285714286,0.37768526486620063,0,1
9,94338,129,39.8,90.6,31.0,95.1,74.6,highway,8,63.8,general_service,-5.400000000000006,-6.200000000000003,28.70906877662812,0.551395,0.8950662857142857,0.21250377647704718,2,0
3,71216,327,51.1,98.3,31.5,99.8,70.3,city,18,28.7,general_service,-9.700000000000003,5.100000000000001,64.97810218978103,0.45994,0.8465782857142856,0.33352875640166973,1,2
4,30354,284,49.1,99.2,28.8,91.3,70.1,highway,29,48.3,tires,-9.900000000000006,3.1000000000000014,20.77618069815195,0.38673499999999994,0.6882731428571428,0.31276721757324727,0,0
8,7650,178,20.1,93.0,34.6,90.4,83.3,mixed,2,91.6,oil_system,3.299999999999997,-25.9,2.618966107497432,0.38592499999999996,0.5620285714285713,0.3066487665100605,0,1
5,33532,206,52.2,97.4,31.2,85.4,77.2,highway,162,8.4,none,-2.799999999999997,6.200000000000003,18.363636363636363,0.44373,0.6906994285714286,0.27047474953506184,0,0
5,21379,83,51.6,114.6,30.4,85.2,72.6,highway,4,92.9,engine,-7.400000000000006,5.600000000000001,11.708105147864185,0.39564749999999993,0.7403731428571428,0.4043152550421683,0,0
8,20698,209,41.5,96.1,33.3,74.4,97.5,highway,21,34.0,brakes,17.5,-4.5,7.085929476206778,0.531345,0.631934857142857,0.1027212457329272,0,0
1,27803,150,38.6,92.3,34.1,96.1,85.7,highway,112,3.9,none,5.700000000000003,-7.399999999999999,75.96448087431693,0.4259575,0.6386405714285713,0.19145209061844454,0,0
1,39860,183,49.1,98.7,32.8,51.7,112.9,city,4,94.5,brakes,32.900000000000006,3.1000000000000014,108.90710382513662,0.7202999999999999,0.7234400000000001,0.17439912770573152,0,2
8,33542,263,48.1,104.6,34.0,88.6,86.8,mixed,15,30.4,engine,6.799999999999997,2.1000000000000014,11.483053748716193,0.470955,0.7318822857142857,0.17603639766565043,0,1
6,58214,60,45.1,90.1,34.1,86.7,91.7,city,9,73.9,brakes,11.700000000000003,-0.8999999999999986,26.56960292104062,0.558885,0.7477131428571429,0.20359764815561757,1,2
8,9192,81,42.7,106.1,30.7,95.3,80.0,mixed,5,97.5,engine,0.0,-3.299999999999997,3.1468675111263265,0.3594300000000001,0.6430537142857143,0.21963738168172617,0,1
8,69435,260,54.8,102.4,32.5,93.2,79.3,mixed,11,70.8,engine,-0.7000000000000028,8.799999999999997,23.77096884628552,0.5145875,0.8628828571428571,0.28026607886050897,1,1
9,30458,136,54.0,90.2,32.0,56.0,75.5,mixed,8,50.9,brakes,-4.5,8.0,9.269020085209982,0.5321450000000001,0.6372605714285715,0.3299895805443342,0,1
1,59867,179,43.2,88.0,26.9,86.1,71.2,highway,15,40.7,tires,-8.799999999999997,-2.799999999999997,163.57103825136613,0.4831175000000001,0.7423251428571429,0.2376842602595161,1,0
3,65619,205,46.0,88.1,34.5,93.1,74.4,highway,29,35.6,general_service,-5.599999999999994,0.0,59.871350364963504,0.48579750000000005,0.7659045714285715,0.3308444403133057,1,0
5,16777,272,39.1,110.9,34.7,99.3,76.7,city,2,87.6,engine,-3.299999999999997,-6.899999999999999,9.187842278203725,0.3511925,0.7008222857142858,0.3312992134192305,0,2
6,24497,86,52.0,111.8,34.0,86.3,82.6,mixed,5,94.1,engine,2.5999999999999943,6.0,11.18073938840712,0.4395925,0.7368451428571429,0.279120033672395,0,1
8,41922,194,54.3,90.7,30.9,67.1,81.9,mixed,14,74.9,brakes,1.9000000000000057,8.299999999999997,14.351934269085929,0.5475550000000001,0.6859737142857143,0.2763330444229693,0,1
7,29938,157,53.6,96.2,34.9,68.5,101.3,mixed,1,97.4,brakes,21.299999999999997,7.600000000000001,11.71283255086072,0.590295,0.6694662857142857,0.1725294401726411,0,1
2,60958,28,52.0,88.2,31.5,94.0,88.4,mixed,18,30.0,general_service,8.400000000000006,6.0,83.38987688098496,0.5269950000000001,0.747832,0.246954789116102,1,1
4,49817,6,50.8,99.9,31.9,78.0,98.3,mixed,30,40.2,brakes,18.299999999999997,4.799999999999997,34.097878165639976,0.5947425,0.7701251428571428,0.0916503632730876,0,1
3,12319,228,46.9,87.6,34.0,98.9,74.3,highway,119,13.3,none,-5.700000000000003,0.8999999999999986,11.239963503649635,0.33184749999999996,0.5498474285714284,0.3296145928101468,0,0
7,71043,295,46.7,96.6,30.5,91.6,72.0,city,29,51.9,general_service,-8.0,0.7000000000000028,27.794600938967136,0.49500750000000004,0.8361719999999999,0.2738608764315655,1,2
3,44565,357,39.6,106.9,34.2,90.0,89.1,highway,3,81.7,engine,9.099999999999994,-6.399999999999999,40.66149635036496,0.5028125,0.7891171428571429,0.174901117773336,0,0
2,48433,138,45.5,98.1,33.8,92.9,75.7,city,129,12.0,none,-4.299999999999997,-0.5,66.25581395348837,0.4487325,0.7543034285714285,0.2706189605974515,0,2
1,45481,154,21.8,98.5,32.6,95.5,82.5,highway,6,77.4,oil_system,2.5,-24.2,124.26502732240438,0.4594525,0.7447811428571428,0.2554515718462209,0,0
5,51397,216,40.4,99.8,32.7,99.7,98.4,highway,13,56.4,brakes,18.400000000000006,-5.600000000000001,28.147316538882805,0.5231425000000001,0.7758737142857143,0.06141150995708488,1,0
7,9446,207,39.2,99.3,33.4,56.9,106.1,city,2,79.7,brakes,26.099999999999994,-6.799999999999997,3.695618153364632,0.5988650000000001,0.6052125714285714,0.13865637141132525,0,2
9,33380,27,42.1,87.8,34.4,92.6,72.8,highway,91,14.5,none,-7.200000000000003,-3.8999999999999986,10.158247108947048,0.4005500000000001,0.6352342857142856,0.32456178423970944,0,0
9,31813,265,38.3,85.2,30.1,85.2,87.7,mixed,73,21.0,none,7.700000000000003,-7.700000000000003,9.681375532562386,0.48213249999999996,0.6141091428571429,0.1636264115253352,0,1
6,49509,241,40.7,93.1,30.2,96.7,84.3,highway,142,8.3,none,4.299999999999997,-5.299999999999997,22.596531264262893,0.4725225,0.7300359999999999,0.1073194624005923,0,0
9,47546,260,49.2,107.4,33.8,93.7,77.6,mixed,6,83.3,engine,-2.4000000000000057,3.200000000000003,14.46926354230067,0.451315,0.8038982857142858,0.2934565752246489,0,1
7,91224,239,45.0,92.8,31.6,92.8,74.6,mixed,10,62.6,general_service,-5.400000000000006,-1.0,35.690140845070424,0.55166,0.8951817142857144,0.24883588883374635,2,1
7,23220,121,36.3,96.3,33.9,85.1,78.9,mixed,19,27.6,oil_system,-1.0999999999999943,-9.700000000000003,9.084507042253522,0.42580000000000007,0.6431657142857142,0.22352838768755579,0,1
9,10246,11,48.1,93.0,33.7,88.0,82.5,mixed,50,14.5,none,2.5,2.1000000000000014,3.1180766889835665,0.397615,0.5724125714285714,0.23379201239966665,0,1
7,41421,113,49.9,92.5,27.1,92.1,82.6,city,18,40.7,tires,2.5999999999999943,3.8999999999999986,16.205399061032864,0.4616025,0.6942554285714286,0.2226846911908397,0,2
8,35719,186,32.4,98.7,31.6,99.3,88.1,mixed,10,66.9,oil_system,8.099999999999994,-13.600000000000001,12.228346456692913,0.44414750000000003,0.7068760000000001,0.11802780119264868,0,1
3,48902,182,40.0,101.6,31.7,92.7,87.7,highway,8,75.5,engine,7.700000000000003,-6.0,44.61861313868613,0.49860499999999996,0.7761794285714285,0.10330958479888956,0,0
5,39885,217,40.5,95.8,32.2,95.9,89.1,city,151,20.5,none,9.099999999999994,-5.5,21.842825848849944,0.47046249999999995,0.7069685714285714,0.09599860252208374,0,2
10,42241,121,44.0,92.0,34.2,78.9,97.2,mixed,23,54.5,brakes,17.200000000000003,-2.0,11.569706929608326,0.5682525,0.6946782857142857,0.17478143970695745,0,1
4,66895,14,35.6,88.5,30.3,98.2,85.5,highway,28,40.2,oil_system,5.5,-10.399999999999999,45.78713210130048,0.5155375,0.7732942857142857,0.11667924604531629,1,0
9,43485,324,20.1,89.7,30.6,95.5,88.4,city,3,75.2,oil_system,8.400000000000006,-25.9,13.233414485696896,0.4780625,0.6865114285714286,0.20811355849185592,0,2
9,11240,143,25.7,99.8,33.4,89.0,75.8,mixed,5,79.0,oil_system,-4.200000000000003,-20.3,3.420572124163116,0.3698,0.6152457142857143,0.2860887323931915,0,1
8,40653,194,47.4,94.6,33.0,72.4,91.6,mixed,27,42.5,brakes,11.599999999999994,1.3999999999999986,13.91749400890106,0.5646325,0.7031834285714286,0.14395157413963533,0,1
10,40359,117,54.8,89.5,34.3,82.7,93.9,highway,30,32.8,brakes,13.900000000000006,8.799999999999997,11.054231717337716,0.5370475,0.6728645714285714,0.2688859813848469,0,0
3,47586,102,42.4,104.3,30.5,89.6,79.9,mixed,17,30.9,engine,-0.09999999999999432,-3.6000000000000014,43.417883211678834,0.4749650000000001,0.7863439999999999,0.20289684116157308,0,1
8,11879,104,48.8,108.9,32.6,95.8,75.4,mixed,7,87.6,engine,-4.599999999999994,2.799999999999997,4.066757959602875,0.3459975,0.6698017142857142,0.3173729647924963,0,1
4,16750,283,52.3,92.1,23.4,86.0,73.8,highway,3,98.6,tires,-6.200000000000003,6.299999999999997,11.464750171115675,0.386075,0.5932857142857142,0.3445498801990799,0,0
8,29434,13,43.6,97.7,26.2,95.7,70.3,city,20,43.1,tires,-9.700000000000003,-2.3999999999999986,10.076686066415611,0.369835,0.6760217142857143,0.2689936625029339,0,2
2,13785,320,32.0,93.5,34.8,98.3,83.4,mixed,9,52.7,oil_system,3.4000000000000057,-14.0,18.857729138166896,0.3740125000000001,0.5894257142857142,0.23334137768230193,0,1
1,28641,271,45.0,100.0,33.4,98.4,82.7,mixed,50,4.9,none,2.700000000000003,-1.0,78.25409836065573,0.40800250000000005,0.6859925714285714,0.1890084082738414,0,1
8,32168,178,45.8,99.4,35.0,95.7,70.5,city,142,5.2,none,-9.5,-0.20000000000000284,11.012666894899008,0.37746999999999997,0.6966720000000001,0.349014156730081,0,2
2,19948,184,51.2,97.9,31.5,97.9,77.1,mixed,158,1.0,none,-2.9000000000000057,5.200000000000003,27.288645690834475,0.36561999999999995,0.6392205714285714,0.26438506153395697,0,1
8,41138,37,45.1,96.1,34.6,51.3,105.8,mixed,5,91.9,brakes,25.799999999999997,-0.8999999999999986,14.083533036631291,0.696495,0.7136948571428571,0.15733870396634786,0,1
7,72181,292,40.4,94.8,31.6,89.9,85.9,city,24,48.5,general_service,5.900000000000006,-5.600000000000001,28.239827856025038,0.5594025,0.8304382857142857,0.11034303688892881,1,2
10,43950,67,49.2,95.3,33.6,91.2,75.2,mixed,177,16.5,none,-4.799999999999997,3.200000000000003,12.037797863599014,0.441475,0.7203714285714284,0.2950974474039867,0,1
1,8058,32,42.4,109.1,31.8,88.4,72.4,highway,4,77.7,engine,-7.599999999999994,-3.6000000000000014,22.016393442622952,0.350345,0.6556605714285714,0.3301697434299035,0,0
5,71329,312,31.7,93.8,34.2,99.4,75.3,highway,13,77.0,oil_system,-4.700000000000003,-14.3,39.06297918948521,0.4816225,0.8213159999999999,0.2686608701599042,1,0
